"EnsemblID","GeneName","Hsap","Anan","Capa","Caty","Ccap","Cjac","Csab","Ggor","Mfas","Mleu","Mmul","Mmur","Mnem","Nleu","Ogar","Ppyg","Panu","Pcoq","Ppan","Psim","Ptep","Ptro","Rbie","Rrox","Sbbo","Tgel","Tsyr","number.of.NAs"
"ENSG00000175727","MLXIP","ENST00000319080.12","ENSANAT00000056170.1","ENSCANT00000029283.1","ENSCATT00000022932.1","ENSCCAT00000054022.1","ENSCJAT00000039946.3","ENSCSAT00000000174.1","ENSGGOT00000026613.3","ENSMFAT00000065438.1","ENSMLET00000026848.1","ENSMMUT00000017744.4","ENSMICT00000001163.3","ENSMNET00000060209.1","ENSNLET00000001775.2","ENSOGAT00000005994.2","ENSPPYT00000005986.1","ENSPANT00000026095.3","ENSPCOT00000029528.1","ENSPPAT00000040164.1","ENSPSMT00000029176.1","ENSPTET00000015125.1","ENSPTRT00000010228.7","ENSRBIT00000022806.1","ENSRROT00000058740.1","ENSSBOT00000031380.1","ENSTGET00000037587.1","ENSTSYT00000008309.2",0
"ENSG00000175745","NR2F1","ENST00000327111.8","ENSANAT00000046320.1",NA,"ENSCATT00000070182.1","ENSCCAT00000027393.1","ENSCJAT00000079949.2","ENSCSAT00000012725.1",NA,"ENSMFAT00000003934.1",NA,"ENSMMUT00000107782.1","ENSMICT00000058465.1","ENSMNET00000028557.1","ENSNLET00000048774.1",NA,NA,"ENSPANT00000037688.1","ENSPCOT00000022571.1","ENSPPAT00000035708.1","ENSPSMT00000041883.1","ENSPTET00000006383.1","ENSPTRT00000109580.1",NA,"ENSRROT00000042353.1",NA,"ENSTGET00000004742.1","ENSTSYT00000045041.1",7
"ENSG00000175787","ZNF169","ENST00000395395.7",NA,"ENSCANT00000039058.1","ENSCATT00000035648.1","ENSCCAT00000019440.1",NA,"ENSCSAT00000005062.1","ENSGGOT00000027950.2","ENSMFAT00000019714.1","ENSMLET00000043702.1","ENSMMUT00000022194.4","ENSMICT00000003156.3","ENSMNET00000065072.1","ENSNLET00000021205.2",NA,"ENSPPYT00000022625.1","ENSPANT00000024388.2",NA,"ENSPPAT00000051382.1",NA,"ENSPTET00000056448.1","ENSPTRT00000039086.6","ENSRBIT00000036672.1","ENSRROT00000008814.1","ENSSBOT00000040786.1","ENSTGET00000005118.1",NA,6
"ENSG00000175792","RUVBL1","ENST00000322623.10","ENSANAT00000047781.1","ENSCANT00000062298.1","ENSCATT00000036910.1","ENSCCAT00000043056.1","ENSCJAT00000010337.4","ENSCSAT00000006651.1","ENSGGOT00000010565.3","ENSMFAT00000008008.1","ENSMLET00000052234.1","ENSMMUT00000045922.3",NA,"ENSMNET00000036081.1","ENSNLET00000018172.2","ENSOGAT00000014083.2","ENSPPYT00000015630.2","ENSPANT00000000694.2",NA,"ENSPPAT00000057404.1","ENSPSMT00000011567.1","ENSPTET00000012568.1","ENSPTRT00000028667.6","ENSRBIT00000042561.1","ENSRROT00000051426.1","ENSSBOT00000042442.1","ENSTGET00000016038.1","ENSTSYT00000038427.1",2
"ENSG00000175809","CBLL2","ENST00000323684.4",NA,"lcl|XM_011935099.1_cds_XP_011790489.1_1 ","ENSCATT00000016768.1",NA,NA,"lcl|XM_007991290.1_cds_XP_007989481.1_1 ","ENSGGOT00000041032.2",NA,"lcl|XM_011988018.1_cds_XP_011843408.1_1 ","ENSMMUT00000004596.4",NA,"lcl|XM_011735351.2_cds_XP_011733653.1_1 ","lcl|XM_004092378.3_cds_XP_004092426.2_1 ",NA,"ENSPPYT00000023544.1","lcl|XM_003917494.5_cds_XP_003917543.1_1 ",NA,"ENSPPAT00000006651.1",NA,"ENSPTET00000015278.1","ENSPTRT00000055064.3","lcl|XM_017866321.1_cds_XP_017721810.1_1 ","lcl|XM_010381548.1_cds_XP_010379850.1_1 ",NA,"ENSTGET00000033465.1",NA,10
"ENSG00000175832","ETV4","ENST00000319349.10","ENSANAT00000029697.1",NA,"ENSCATT00000041029.1","ENSCCAT00000029239.1","ENSCJAT00000020739.2","ENSCSAT00000001476.1","ENSGGOT00000000145.3","ENSMFAT00000004895.1","ENSMLET00000055486.1","ENSMMUT00000020527.4","ENSMICT00000009520.3","ENSMNET00000039471.1","ENSNLET00000007270.2","ENSOGAT00000007673.2",NA,"ENSPANT00000036080.1","ENSPCOT00000007954.1","ENSPPAT00000027643.1","ENSPSMT00000015202.1","ENSPTET00000041310.1","ENSPTRT00000016999.6","ENSRBIT00000032320.1","ENSRROT00000036370.1","ENSSBOT00000030678.1","ENSTGET00000019381.1","ENSTSYT00000043482.1",2
"ENSG00000175879","HOXD8","ENST00000313173.6","ENSANAT00000036145.1",NA,"ENSCATT00000040590.1","ENSCCAT00000001382.1","ENSCJAT00000075148.2","ENSCSAT00000012526.1",NA,NA,NA,"ENSMMUT00000033065.4","ENSMICT00000067820.1","ENSMNET00000031271.1",NA,"ENSOGAT00000015709.2",NA,"ENSPANT00000052082.1","ENSPCOT00000034813.1",NA,"ENSPSMT00000041012.1",NA,"ENSPTRT00000062132.4",NA,NA,NA,NA,NA,13
"ENSG00000175893","ZDHHC21","ENST00000380916.8","ENSANAT00000041341.1","ENSCANT00000053483.1","ENSCATT00000062589.1","ENSCCAT00000056060.1","ENSCJAT00000083961.2","ENSCSAT00000007241.1","ENSGGOT00000024032.3","ENSMFAT00000012445.1","ENSMLET00000046042.1","ENSMMUT00000017416.4","ENSMICT00000062934.1","ENSMNET00000044378.1","ENSNLET00000022472.2","ENSOGAT00000011872.2","ENSPPYT00000022398.1","ENSPANT00000025773.2","ENSPCOT00000019258.1","ENSPPAT00000053784.1","ENSPSMT00000028811.1","ENSPTET00000012202.1","ENSPTRT00000038449.6","ENSRBIT00000058034.1","ENSRROT00000033224.1","ENSSBOT00000046371.1","ENSTGET00000022903.1","ENSTSYT00000006773.2",0
"ENSG00000176009","ASCL3","ENST00000531618.1","lcl|XM_012456390.1_cds_XP_012311813.1_1 ","lcl|XM_011947602.1_cds_XP_011802992.1_1 ","lcl|XM_012063773.1_cds_XP_011919163.1_1 ","lcl|XM_017500323.1_cds_XP_017355812.1_1 ","ENSCJAT00000022698.2","ENSCSAT00000019419.1","lcl|XM_031007685.1_cds_XP_030863545.1_1 ","lcl|XM_005578666.2_cds_XP_005578723.1_1 ","lcl|XM_012000233.1_cds_XP_011855623.1_1 ","ENSMMUT00000002827.4","lcl|XM_012783940.1_cds_XP_012639394.1_1 ",NA,"ENSNLET00000022374.2","ENSOGAT00000014015.1","ENSPPYT00000004173.1","lcl|XM_021926107.2_cds_XP_021781799.1_1 ","lcl|XM_012654319.1_cds_XP_012509773.1_1 ","ENSPPAT00000026305.1","ENSPSMT00000036067.1","ENSPTET00000005537.1","ENSPTRT00000006329.2","lcl|XM_017891419.1_cds_XP_017746908.1_1 ","lcl|XM_030917932.1_cds_XP_030773792.1_1 ","lcl|XM_003919819.1_cds_XP_003919868.1_1 ","ENSTGET00000026392.1","lcl|XM_008054563.1_cds_XP_008052754.1_1 ",1
"ENSG00000176024","ZNF613","ENST00000293471.11","ENSANAT00000058182.1","ENSCANT00000055506.1",NA,"ENSCCAT00000057556.1","ENSCJAT00000108709.1","ENSCSAT00000016521.1","ENSGGOT00000004255.3","ENSMFAT00000040294.1","ENSMLET00000040221.1","ENSMMUT00000109775.1","ENSMICT00000002774.3","ENSMNET00000045733.1","ENSNLET00000007583.2","ENSOGAT00000013263.2","ENSPPYT00000012012.2","ENSPANT00000005286.2","ENSPCOT00000020416.1","ENSPPAT00000052271.1","ENSPSMT00000043747.1","ENSPTET00000034205.1","ENSPTRT00000021200.4","ENSRBIT00000064942.1","ENSRROT00000038970.1","ENSSBOT00000024414.1","ENSTGET00000006425.1","lcl|XM_008063355.1_cds_XP_008061546.1_1 ",1
"ENSG00000176046","NUPR1","ENST00000324873.8","ENSANAT00000057082.1","ENSCANT00000033468.1","ENSCATT00000048816.1","ENSCCAT00000050092.1","ENSCJAT00000071006.2","ENSCSAT00000004304.1","ENSGGOT00000046549.1","ENSMFAT00000061922.1","ENSMLET00000059782.1",NA,"ENSMICT00000064698.1","ENSMNET00000035716.1","ENSNLET00000001995.2","ENSOGAT00000001123.2","lcl|XM_024233916.1_cds_XP_024089684.1_1 ","ENSPANT00000017841.2","ENSPCOT00000038123.1","ENSPPAT00000042462.1",NA,"ENSPTET00000032541.1","ENSPTRT00000014617.4","ENSRBIT00000067683.1","ENSRROT00000056286.1","ENSSBOT00000025377.1","ENSTGET00000021844.1","ENSTSYT00000050356.1",2
"ENSG00000176083","ZNF683","ENST00000349618.8","ENSANAT00000027864.1","ENSCANT00000009184.1","ENSCATT00000069040.1","ENSCCAT00000018308.1","ENSCJAT00000053686.3",NA,"ENSGGOT00000007748.3","ENSMFAT00000017367.1","ENSMLET00000050091.1","lcl|XM_028837583.1_cds_XP_028693416.1_1 ",NA,"ENSMNET00000031804.1","ENSNLET00000032880.1",NA,"ENSPPYT00000002008.1","ENSPANT00000009912.2",NA,"ENSPPAT00000054470.1",NA,"ENSPTET00000024816.1","ENSPTRT00000107764.1","ENSRBIT00000045960.1","ENSRROT00000003241.1","ENSSBOT00000047613.1","ENSTGET00000010479.1",NA,6
"ENSG00000176160","HSF5","ENST00000323777.8","ENSANAT00000022925.1",NA,"ENSCATT00000063693.1","ENSCCAT00000008146.1","ENSCJAT00000033867.3","lcl|XM_008011323.1_cds_XP_008009514.1_1 ","ENSGGOT00000013840.3","ENSMFAT00000028180.1",NA,"ENSMMUT00000077910.2","ENSMICT00000016017.3","ENSMNET00000051351.1","ENSNLET00000010466.2",NA,"ENSPPYT00000009623.1",NA,"ENSPCOT00000030892.1","ENSPPAT00000064199.1",NA,"ENSPTET00000057190.1","ENSPTRT00000017338.5",NA,NA,NA,NA,NA,10
"ENSG00000176165","FOXG1","ENST00000313071.7","lcl|XM_012468285.2_cds_XP_012323708.2_1 ",NA,"ENSCATT00000019836.1","ENSCCAT00000022068.1","ENSCJAT00000012036.3","ENSCSAT00000019488.1","lcl|XM_019010253.2_cds_XP_018865798.2_1 ","ENSMFAT00000019945.1",NA,"ENSMMUT00000030183.4","lcl|XM_012773484.1_cds_XP_012628938.1_1 ","lcl|XM_024791571.1_cds_XP_024647339.1_1 ","lcl|XM_030803173.1_cds_XP_030659033.1_1 ","ENSOGAT00000027168.1","ENSPPYT00000006754.1","ENSPANT00000010687.2","ENSPCOT00000036601.1",NA,NA,"ENSPTET00000031694.1","ENSPTRT00000059553.3","ENSRBIT00000026355.1",NA,NA,"ENSTGET00000000548.1",NA,7
"ENSG00000176182","MYPOP","ENST00000322217.6","ENSANAT00000051365.1",NA,"ENSCATT00000069125.1","ENSCCAT00000034499.1","ENSCJAT00000101518.1","ENSCSAT00000001138.1","ENSGGOT00000017135.3","ENSMFAT00000070358.1",NA,"ENSMMUT00000093585.1","ENSMICT00000064510.1","ENSMNET00000039235.1",NA,"ENSOGAT00000013504.2","ENSPPYT00000011778.1","ENSPANT00000015450.2",NA,"ENSPPAT00000019291.1",NA,"ENSPTET00000055054.1","ENSPTRT00000055988.3","ENSRBIT00000047391.1","ENSRROT00000037815.1","ENSSBOT00000024589.1","ENSTGET00000032712.1",NA,6
"ENSG00000176222","ZNF404","ENST00000587539.2",NA,NA,NA,NA,NA,NA,"ENSGGOT00000061689.1",NA,NA,NA,NA,NA,"ENSNLET00000058204.1",NA,"ENSPPYT00000011715.2",NA,NA,"ENSPPAT00000051099.1",NA,"ENSPTET00000046834.1","ENSPTRT00000020631.4",NA,NA,NA,NA,NA,20
"ENSG00000176248","ANAPC2","ENST00000323927.3","ENSANAT00000046418.1","ENSCANT00000062508.1","ENSCATT00000058465.1","ENSCCAT00000052812.1","ENSCJAT00000025336.4","ENSCSAT00000014613.1","ENSGGOT00000033337.2",NA,"ENSMLET00000005572.1","ENSMMUT00000002370.4","ENSMICT00000006069.3","ENSMNET00000031167.1","ENSNLET00000053141.1","ENSOGAT00000005913.2","ENSPPYT00000023128.2","ENSPANT00000028857.2","ENSPCOT00000020776.1","ENSPPAT00000064129.1","ENSPSMT00000010566.1","ENSPTET00000032976.1","ENSPTRT00000040029.4","ENSRBIT00000058739.1","ENSRROT00000048210.1","ENSSBOT00000043946.1","ENSTGET00000007397.1",NA,2
"ENSG00000176256","HMGB4","ENST00000519684.5","lcl|XM_012440302.1_cds_XP_012295725.1_1 ","lcl|XM_011955376.1_cds_XP_011810766.1_1 ","ENSCATT00000007010.1","lcl|XM_017527998.1_cds_XP_017383487.1_1 ",NA,"ENSCSAT00000017879.1","lcl|XM_004065302.3_cds_XP_004065350.3_1 ","ENSMFAT00000042520.1","ENSMLET00000030062.1","ENSMMUT00000008730.4","lcl|XM_012765317.2_cds_XP_012620771.1_1 ","ENSMNET00000027868.1","ENSNLET00000023223.2","ENSOGAT00000012764.2","ENSPPYT00000001871.1","ENSPANT00000001723.2","lcl|XM_012642230.1_cds_XP_012497684.1_1 ","lcl|XM_003812549.2_cds_XP_003812597.1_1 ","ENSPSMT00000035406.1","ENSPTET00000030241.1","lcl|XM_016958750.1_cds_XP_016814239.1_1 ","ENSRBIT00000017675.1","ENSRROT00000030542.1","ENSSBOT00000022986.1","ENSTGET00000026428.1",NA,2
"ENSG00000176293","ZNF135","ENST00000313434.10","ENSANAT00000037677.1","ENSCANT00000022664.1","ENSCATT00000034073.1","ENSCCAT00000041235.1","ENSCJAT00000078363.2","ENSCSAT00000016921.1","ENSGGOT00000002824.3","ENSMFAT00000023215.1","ENSMLET00000034561.1","ENSMMUT00000028852.4","ENSMICT00000070702.1","ENSMNET00000041017.1",NA,NA,"ENSPPYT00000012204.2","ENSPANT00000026809.2",NA,"ENSPPAT00000002558.1","ENSPSMT00000029773.1","ENSPTET00000006178.1","ENSPTRT00000110421.1","ENSRBIT00000045168.1","ENSRROT00000039895.1","ENSSBOT00000029670.1","ENSTGET00000023238.1","ENSTSYT00000034141.1",3
"ENSG00000176302","FOXR1","ENST00000317011.8","ENSANAT00000053066.1","ENSCANT00000063337.1","ENSCATT00000035929.1","ENSCCAT00000051788.1",NA,"ENSCSAT00000000574.1","ENSGGOT00000001184.3","ENSMFAT00000015395.1","ENSMLET00000034275.1","ENSMMUT00000108292.1","ENSMICT00000070346.1","ENSMNET00000038206.1","ENSNLET00000009421.2","ENSOGAT00000007260.2","ENSPPYT00000004699.1","ENSPANT00000018401.2","ENSPCOT00000034781.1","ENSPPAT00000057905.1","ENSPSMT00000004196.1","ENSPTET00000025147.1","ENSPTRT00000008092.3","ENSRBIT00000033087.1","ENSRROT00000069363.1","ENSSBOT00000054681.1","ENSTGET00000036110.1","ENSTSYT00000002922.2",1
"ENSG00000176371","ZSCAN2","ENST00000546148.6","ENSANAT00000029620.1","ENSCANT00000050138.1","ENSCATT00000040399.1","ENSCCAT00000036278.1","ENSCJAT00000031344.3","ENSCSAT00000015330.1","ENSGGOT00000014657.3","ENSMFAT00000026273.1","ENSMLET00000040523.1","ENSMMUT00000094318.1","ENSMICT00000030341.2","ENSMNET00000065824.1","ENSNLET00000043559.1","ENSOGAT00000007270.2","ENSPPYT00000033077.1","ENSPANT00000011168.2","ENSPCOT00000018414.1","ENSPPAT00000030464.1",NA,"ENSPTET00000007014.1","ENSPTRT00000013635.7","ENSRBIT00000056825.1","ENSRROT00000055522.1","ENSSBOT00000022967.1","ENSTGET00000007417.1","ENSTSYT00000040472.1",1
"ENSG00000176396","EID2","ENST00000390658.4","ENSANAT00000021967.1","lcl|XM_011952443.1_cds_XP_011807833.1_1 ","ENSCATT00000015402.1","ENSCCAT00000021013.1","ENSCJAT00000070459.1","ENSCSAT00000018634.1","ENSGGOT00000028418.2","ENSMFAT00000000362.1",NA,"ENSMMUT00000047542.3",NA,"ENSMNET00000012580.1",NA,NA,"lcl|XM_003780669.3_cds_XP_003780717.2_1 ","ENSPANT00000016980.2",NA,"lcl|XM_003846138.4_cds_XP_003846186.2_1 ",NA,"ENSPTET00000054418.1","ENSPTRT00000072664.2","ENSRBIT00000007901.1","ENSRROT00000011582.1","lcl|XM_003943150.2_cds_XP_003943199.1_1 ","ENSTGET00000001767.1",NA,7
"ENSG00000176399","DMRTA1","ENST00000325870.3","ENSANAT00000024082.1","ENSCANT00000032901.1","ENSCATT00000046380.1","ENSCCAT00000036762.1","ENSCJAT00000015706.3",NA,"ENSGGOT00000009129.3","ENSMFAT00000022372.1",NA,"ENSMMUT00000097353.1","ENSMICT00000066879.1","ENSMNET00000033263.1","ENSNLET00000059597.1","ENSOGAT00000012182.2","ENSPPYT00000022347.2","ENSPANT00000059154.1","ENSPCOT00000030487.1","ENSPPAT00000039354.1","ENSPSMT00000018752.1","ENSPTET00000019293.1","ENSPTRT00000081230.1","ENSRBIT00000045666.1","ENSRROT00000044566.1",NA,"ENSTGET00000019036.1","ENSTSYT00000011374.2",3
"ENSG00000176401","EID2B","ENST00000326282.5","lcl|XM_012461360.2_cds_XP_012316783.1_1 ","lcl|XM_011952442.1_cds_XP_011807832.1_1 ","lcl|XM_012077687.1_cds_XP_011933077.1_1 ","lcl|XM_017503003.1_cds_XP_017358492.1_1 ","ENSCJAT00000027987.2","ENSCSAT00000018631.1","ENSGGOT00000013784.2","lcl|XM_005595301.2_cds_XP_005595358.1_1 ","lcl|XM_011973387.1_cds_XP_011828777.1_1 ","ENSMMUT00000108190.1",NA,"lcl|XM_011764799.2_cds_XP_011763101.1_1 ","ENSNLET00000047155.1",NA,"ENSPPYT00000011600.1","lcl|XM_003915517.5_cds_XP_003915566.1_1 ",NA,"ENSPPAT00000012616.1",NA,"ENSPTET00000054459.1","ENSPTRT00000020343.3","lcl|XM_017887364.1_cds_XP_017742853.1_1 ","lcl|XM_010380898.2_cds_XP_010379200.1_1 ","lcl|XM_010330982.1_cds_XP_010329284.1_1 ","ENSTGET00000001810.1",NA,5
"ENSG00000176407","KCMF1","ENST00000409785.9","ENSANAT00000032262.1","ENSCANT00000036726.1","ENSCATT00000034500.1","ENSCCAT00000029470.1",NA,NA,"ENSGGOT00000009541.3",NA,"ENSMLET00000059756.1","ENSMMUT00000058085.2","ENSMICT00000069517.1",NA,"ENSNLET00000001802.3","ENSOGAT00000029651.1","ENSPPYT00000014200.2","ENSPANT00000013884.2","ENSPCOT00000035846.1","ENSPPAT00000039286.1",NA,"ENSPTET00000049441.1","ENSPTRT00000022544.6","ENSRBIT00000064395.1","ENSRROT00000007157.1","ENSSBOT00000040756.1","ENSTGET00000029846.1","ENSTSYT00000026252.1",5
"ENSG00000176472","ZNF575","ENST00000458714.2",NA,NA,NA,"ENSCCAT00000056909.1",NA,NA,"ENSGGOT00000003979.3",NA,NA,NA,NA,NA,"ENSNLET00000060286.1",NA,NA,NA,NA,"ENSPPAT00000020233.1",NA,NA,"ENSPTRT00000020606.4",NA,NA,NA,NA,NA,21
"ENSG00000176476","SGF29","ENST00000317058.8","ENSANAT00000058709.1","ENSCANT00000055202.1","ENSCATT00000044805.1","ENSCCAT00000036496.1","ENSCJAT00000097368.1","ENSCSAT00000004287.1","ENSGGOT00000029836.2","ENSMFAT00000011891.1","ENSMLET00000037243.1","ENSMMUT00000079272.1","ENSMICT00000045338.2","ENSMNET00000065897.1","ENSNLET00000002002.3","ENSOGAT00000015795.2","ENSPPYT00000008515.2","ENSPANT00000010513.2","ENSPCOT00000041900.1",NA,"ENSPSMT00000000067.1",NA,NA,"ENSRBIT00000058642.1","ENSRROT00000068265.1","ENSSBOT00000009101.1",NA,"ENSTSYT00000028272.1",4
"ENSG00000176542","USF3","ENST00000316407.9","ENSANAT00000059937.1","ENSCANT00000051964.1","ENSCATT00000064681.1","ENSCCAT00000055262.1","ENSCJAT00000039788.2","ENSCSAT00000004828.1","ENSGGOT00000001012.3","ENSMFAT00000069378.1","ENSMLET00000040024.1","ENSMMUT00000097843.1","ENSMICT00000072838.1","ENSMNET00000049804.1","ENSNLET00000005882.2","ENSOGAT00000027924.1","ENSPPYT00000015742.1","ENSPANT00000020821.2","ENSPCOT00000009024.1","ENSPPAT00000056299.1","ENSPSMT00000024187.1","ENSPTET00000023412.1","ENSPTRT00000058190.4","ENSRBIT00000066064.1","ENSRROT00000033040.1","ENSSBOT00000034466.1","ENSTGET00000004831.1","ENSTSYT00000044485.1",0
"ENSG00000176678","FOXL1","ENST00000320241.5",NA,NA,"ENSCATT00000025775.1",NA,NA,"ENSCSAT00000018568.1","ENSGGOT00000014613.3","ENSMFAT00000045900.1","ENSMLET00000028251.1","lcl|XM_015126749.2_cds_XP_014982235.1_1 ",NA,"ENSMNET00000053951.1","lcl|XM_003272514.4_cds_XP_003272562.1_1 ",NA,"ENSPPYT00000008951.1","ENSPANT00000023670.2",NA,"lcl|XM_003845939.4_cds_XP_003845987.3_1 ",NA,"ENSPTET00000020668.1","ENSPTRT00000015552.4","ENSRBIT00000019280.1","ENSRROT00000016761.1",NA,"ENSTGET00000028698.1",NA,10
"ENSG00000176679","TGIF2LY","ENST00000321217.5",NA,NA,"ENSCATT00000003924.1",NA,NA,NA,NA,"ENSMFAT00000025509.1","ENSMLET00000040222.1",NA,NA,"ENSMNET00000012958.1",NA,NA,NA,"ENSPANT00000052907.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"ENSG00000176692","FOXC2","ENST00000649859.1","ENSANAT00000058573.1",NA,"ENSCATT00000025791.1","ENSCCAT00000046835.1","ENSCJAT00000033293.2","ENSCSAT00000018566.1","ENSGGOT00000014611.3","ENSMFAT00000009748.1",NA,"ENSMMUT00000027393.4","ENSMICT00000050973.2","ENSMNET00000052989.1","lcl|XM_003272513.4_cds_XP_003272561.2_1 ","ENSOGAT00000025770.1","lcl|XM_024234065.1_cds_XP_024089833.1_1 ","ENSPANT00000004701.2","ENSPCOT00000037150.1","lcl|XM_034940860.1_cds_XP_034796751.1_1 ","ENSPSMT00000013235.1","ENSPTET00000020621.1","ENSPTRT00000060085.2",NA,"ENSRROT00000006043.1",NA,"ENSTGET00000028678.1",NA,5
"ENSG00000176723","ZNF843","ENST00000315678.10",NA,NA,NA,NA,NA,NA,"lcl|XM_019011631.2_cds_XP_018867176.2_1 ",NA,NA,NA,NA,NA,NA,NA,"lcl|XM_009236424.1_cds_XP_009234699.1_1 ",NA,NA,"ENSPPAT00000039916.1",NA,NA,"ENSPTRT00000014847.6",NA,NA,NA,NA,NA,22
"ENSG00000176842","IRX5","ENST00000394636.9","ENSANAT00000044159.1","ENSCANT00000018179.1","ENSCATT00000068902.1","ENSCCAT00000053115.1","ENSCJAT00000067566.2","ENSCSAT00000003321.1","ENSGGOT00000022619.2","ENSMFAT00000006970.1",NA,NA,"ENSMICT00000027192.2","ENSMNET00000060869.1","ENSNLET00000001480.2","ENSOGAT00000004135.2","ENSPPYT00000008647.2","ENSPANT00000015056.2","ENSPCOT00000034303.1","ENSPPAT00000043529.1","ENSPSMT00000011078.1","ENSPTET00000029254.1","ENSPTRT00000097658.1","ENSRBIT00000050996.1","ENSRROT00000053919.1","ENSSBOT00000038534.1","ENSTGET00000032653.1",NA,3
"ENSG00000176887","SOX11","ENST00000322002.5","ENSANAT00000020896.1",NA,"ENSCATT00000023197.1","ENSCCAT00000007266.1","ENSCJAT00000076184.1","ENSCSAT00000018162.1","ENSGGOT00000048408.1","ENSMFAT00000053873.1",NA,"ENSMMUT00000059196.2","ENSMICT00000048415.2","ENSMNET00000009598.1","lcl|XM_030800299.1_cds_XP_030656159.1_1 ","ENSOGAT00000017050.2","lcl|XM_024242827.1_cds_XP_024098595.1_1 ","lcl|XM_031654910.1_cds_XP_031510770.1_1 ","ENSPCOT00000041232.1","lcl|XM_034952537.1_cds_XP_034808428.1_1 ","ENSPSMT00000034199.1","ENSPTET00000035910.1","ENSPTRT00000079793.1",NA,"lcl|XM_010378084.2_cds_XP_010376386.2_1 ",NA,"ENSTGET00000020654.1",NA,5
"ENSG00000176896","TCEANC","ENST00000380600.1","lcl|XM_012435042.1_cds_XP_012290465.1_1 ","ENSCANT00000032672.1","ENSCATT00000065038.1","ENSCCAT00000044904.1","ENSCJAT00000007597.4","ENSCSAT00000019622.1","ENSGGOT00000004927.3","ENSMFAT00000014633.1","ENSMLET00000063879.1","ENSMMUT00000107281.1","ENSMICT00000002282.3","ENSMNET00000051835.1","ENSNLET00000011714.2","ENSOGAT00000002869.2","ENSPPYT00000023477.1","ENSPANT00000016977.2","lcl|XM_012649794.1_cds_XP_012505248.1_1 ","ENSPPAT00000025242.1","ENSPSMT00000004509.1","ENSPTET00000001925.1","ENSPTRT00000074907.2","lcl|XM_017851896.1_cds_XP_017707385.1_1 ","ENSRROT00000035175.1","ENSSBOT00000050419.1","ENSTGET00000022803.1","lcl|XM_008052723.2_cds_XP_008050914.1_1 ",0
"ENSG00000176909","MAMSTR","ENST00000318083.11",NA,"ENSCANT00000018730.1",NA,"ENSCCAT00000040816.1","ENSCJAT00000000599.3","ENSCSAT00000000839.1","ENSGGOT00000001245.3","ENSMFAT00000002444.1",NA,"ENSMMUT00000092501.1","ENSMICT00000062143.1","ENSMNET00000062311.1",NA,NA,NA,"ENSPANT00000001132.2","ENSPCOT00000033259.1","ENSPPAT00000045608.1","ENSPSMT00000000561.1","ENSPTET00000057694.1",NA,NA,"ENSRROT00000042166.1","ENSSBOT00000041406.1","ENSTGET00000037461.1","ENSTSYT00000047001.1",8
"ENSG00000176946","THAP4","ENST00000407315.6","ENSANAT00000023770.1","ENSCANT00000060066.1","ENSCATT00000034604.1","ENSCCAT00000035187.1",NA,"ENSCSAT00000003791.1",NA,"ENSMFAT00000004522.1","ENSMLET00000032904.1","ENSMMUT00000044259.3","ENSMICT00000016444.3","ENSMNET00000046467.1","ENSNLET00000009892.2","ENSOGAT00000026776.1","ENSPPYT00000015539.2","ENSPANT00000016801.2","ENSPCOT00000007532.1","ENSPPAT00000040128.1","ENSPSMT00000019301.1","ENSPTET00000053509.1","ENSPTRT00000024366.5","ENSRBIT00000042433.1","ENSRROT00000068780.1","ENSSBOT00000038766.1","ENSTGET00000040699.1","ENSTSYT00000002400.2",2
"ENSG00000176953","NFATC2IP","ENST00000320805.8","ENSANAT00000046203.1","ENSCANT00000032015.1","ENSCATT00000050933.1","ENSCCAT00000028337.1","ENSCJAT00000011902.4","ENSCSAT00000004382.1","ENSGGOT00000001972.3","ENSMFAT00000063304.1","ENSMLET00000061871.1","ENSMMUT00000059458.2",NA,"ENSMNET00000043649.1","ENSNLET00000014548.2",NA,"ENSPPYT00000008502.2","ENSPANT00000009671.2","ENSPCOT00000009323.1","ENSPPAT00000039859.1",NA,"ENSPTET00000029321.1","ENSPTRT00000108883.1","ENSRBIT00000062930.1","ENSRROT00000049699.1",NA,"ENSTGET00000024878.1",NA,5
"ENSG00000177030","DEAF1","ENST00000382409.4","ENSANAT00000039226.1","ENSCANT00000038334.1","ENSCATT00000056982.1","ENSCCAT00000023360.1",NA,"ENSCSAT00000008801.1","ENSGGOT00000014068.3","ENSMFAT00000021737.1","ENSMLET00000060346.1","ENSMMUT00000044824.3","ENSMICT00000001602.3","ENSMNET00000050325.1","ENSNLET00000010870.3","ENSOGAT00000006438.2","ENSPPYT00000003461.1","ENSPANT00000021522.2","ENSPCOT00000030869.1","ENSPPAT00000007217.1","ENSPSMT00000013631.1","ENSPTET00000026140.1","ENSPTRT00000103924.1","ENSRBIT00000060703.1","ENSRROT00000068527.1","ENSSBOT00000020517.1","ENSTGET00000034958.1",NA,2
